Depth,Biostratigraphy,Reliability,MUD_VOLUME,TVD,GR,Core_depofacies
3012.9482,-9999,2,-9999,3012.5537,53.3134,-9999
3013.1006,-9999,2,-9999,3012.706,51.3144,-9999
3013.253,-9999,2,-9999,3012.8583,50.0012,-9999
3013.4054,-9999,2,-9999,3013.0106,51.3737,-9999
3013.5578,-9999,2,-9999,3013.1629,54.0912,-9999
3013.7102,-9999,2,-9999,3013.3152,55.0929,-9999
3013.8626,-9999,2,-9999,3013.4675,57.6596,-9999
3014.015,-9999,2,-9999,3013.6198,61.715,-9999
3014.1674,-9999,2,-9999,3013.7721,73.2391,-9999
3014.3198,-9999,2,-9999,3013.9244,86.9246,-9999
3014.4722,-9999,2,-9999,3014.0767,93.806,-9999
3014.6246,-9999,2,-9999,3014.229,92.9817,-9999
3014.777,-9999,2,-9999,3014.3813,87.2554,-9999
3014.9294,-9999,2,-9999,3014.5336,87.1876,-9999
3015.0818,-9999,2,-9999,3014.686,91.933,-9999
3015.2342,-9999,2,-9999,3014.8383,92.5619,-9999
3015.3866,-9999,2,-9999,3014.9906,92.3752,-9999
3015.539,-9999,2,-9999,3015.1429,89.0656,-9999
3015.6914,-9999,2,-9999,3015.2952,89.6869,-9999
3015.8438,-9999,2,-9999,3015.4475,90.3119,-9999
3015.9962,-9999,2,-9999,3015.5998,93.497,-9999
3016.1486,-9999,2,-9999,3015.7521,95.1235,-9999
3016.301,-9999,2,-9999,3015.9044,95.2499,-9999
3016.4534,-9999,2,-9999,3016.0567,92.8772,-9999
3016.6058,-9999,2,-9999,3016.209,89.8778,-9999
3016.7582,-9999,2,-9999,3016.3613,90.3745,-9999
3016.9106,-9999,2,-9999,3016.5136,90.3126,-9999
3017.063,-9999,2,-9999,3016.6659,89.251,-9999
3017.2154,-9999,2,-9999,3016.8182,85.7533,-9999
3017.3678,-9999,2,-9999,3016.9705,85.0007,-9999
3017.5202,-9999,2,-9999,3017.1228,87.1854,-9999
3017.6726,-9999,2,-9999,3017.2751,89.2481,-9999
3017.825,-9999,2,-9999,3017.4274,89.4373,-9999
3017.9774,-9999,2,-9999,3017.5797,90.1244,-9999
3018.1298,-9999,2,-9999,3017.732,90.8743,-9999
3018.2822,-9999,2,-9999,3017.8843,91.1872,-9999
3018.4346,-9999,2,-9999,3018.0366,89.0645,-9999
3018.587,-9999,2,-9999,3018.1889,87.1268,-9999
3018.7394,-9999,2,-9999,3018.3412,88.686,-9999
3018.8918,-9999,2,-9999,3018.4935,90.1236,-9999
3019.0442,-9999,2,-9999,3018.6458,88.6889,-9999
3019.1966,-9999,2,-9999,3018.7981,81.8469,-9999
3019.349,-9999,2,-9999,3018.9504,82.0623,-9999
3019.5014,-9999,2,-9999,3019.1027,85.247,-9999
3019.6538,-9999,2,-9999,3019.255,94.1166,-9999
3019.8062,-9999,2,-9999,3019.4073,93.7504,-9999
3019.9586,-9999,2,-9999,3019.5596,96.8096,-9999
3020.111,-9999,2,-9999,3019.7119,93.5656,-9999
3020.2634,-9999,2,-9999,3019.8642,97.5587,-9999
3020.4158,-9999,2,-9999,3020.0165,93.5038,-9999
3020.5682,-9999,2,-9999,3020.1688,94.1244,-9999
3020.7206,-9999,2,-9999,3020.321,90.0663,-9999
3020.873,-9999,2,-9999,3020.4733,91.4986,-9999
3021.0254,-9999,2,-9999,3020.6256,91.1878,-9999
3021.1778,-9999,2,-9999,3020.7779,92.1866,-9999
3021.3302,-9999,2,-9999,3020.9302,91.2509,-9999
3021.4826,-9999,2,-9999,3021.0825,89.8763,-9999
3021.635,-9999,2,-9999,3021.2348,87.1276,-9999
3021.7874,-9999,2,-9999,3021.3871,83.7532,-9999
3021.9398,-9999,2,-9999,3021.5394,82.3763,-9999
3022.0922,-9999,2,-9999,3021.6917,78.8159,-9999
3022.2446,-9999,2,-9999,3021.844,82.1219,-9999
3022.397,-9999,2,-9999,3021.9963,83.7485,-9999
3022.5494,-9999,2,-9999,3022.1486,87.8087,-9999
3022.7018,-9999,2,-9999,3022.3009,86.8759,-9999
3022.8542,-9999,2,-9999,3022.4532,87.1248,-9999
3023.0066,-9999,2,-9999,3022.6055,86.3757,-9999
3023.159,-9999,2,-9999,3022.7578,88.9975,-9999
3023.3114,-9999,2,-9999,3022.9101,88.438,-9999
3023.4638,-9999,2,-9999,3023.0624,91.8093,-9999
3023.6162,-9999,2,-9999,3023.2147,90.6261,-9999
3023.7686,-9999,2,-9999,3023.367,94.7782,-9999
3023.921,-9999,2,-9999,3023.5193,91.1285,-9999
3024.0734,-9999,2,-9999,3023.6716,90.4381,-9999
3024.2258,-9999,2,-9999,3023.8239,87.4403,-9999
3024.3782,-9999,2,-9999,3023.9762,90.4971,-9999
3024.5306,-9999,2,-9999,3024.1285,88.9373,-9999
3024.683,-9999,2,-9999,3024.2808,86.8769,-9999
3024.8354,-9999,2,-9999,3024.4331,83.6281,-9999
3024.9878,-9999,2,-9999,3024.5854,87.0592,-9999
3025.1402,-9999,2,-9999,3024.7377,90.1845,-9999
3025.2926,-9999,2,-9999,3024.89,92.3105,-9999
3025.445,-9999,2,-9999,3025.0423,90.1271,-9999
3025.5974,-9999,2,-9999,3025.1946,90.4372,-9999
3025.7498,-9999,2,-9999,3025.3469,88.6892,-9999
3025.9022,-9999,2,-9999,3025.4992,81.7566,-9999
3026.0546,-9999,2,-9999,3025.6515,79.8143,-9999
3026.207,-9999,2,-9999,3025.8038,81.1238,-9999
3026.3594,-9999,2,-9999,3025.9561,87.494,-9999
3026.5118,-9999,2,-9999,3026.1084,91.3089,-9999
3026.6642,-9999,2,-9999,3026.2607,92.4364,-9999
3026.8166,-9999,2,-9999,3026.413,95.6844,-9999
3026.969,-9999,2,-9999,3026.5653,96.0621,-9999
3027.1214,-9999,2,-9999,3026.7176,102.8686,-9999
3027.2738,-9999,2,-9999,3026.8699,104.5614,-9999
3027.4262,-9999,2,-9999,3027.0222,106.3103,-9999
3027.5786,-9999,2,-9999,3027.1745,104.0022,-9999
3027.731,-9999,2,-9999,3027.3268,103.3137,-9999
3027.8834,-9999,2,-9999,3027.4791,103.5628,-9999
3028.0358,-9999,2,-9999,3027.6313,99.7536,-9999
3028.1882,-9999,2,-9999,3027.7836,100.1876,-9999
3028.3406,-9999,2,-9999,3027.9359,99.126,-9999
3028.493,-9999,2,-9999,3028.0882,101.4977,-9999
3028.6454,-9999,2,-9999,3028.2405,99.7517,-9999
3028.7978,-9999,2,-9999,3028.3928,97.3773,-9999
3028.9502,-9999,2,-9999,3028.5451,92.8793,-9999
3029.1026,-9999,2,-9999,3028.6974,92.7443,-9999
3029.255,-9999,2,-9999,3028.8497,91.0641,-9999
3029.4074,-9999,2,-9999,3029.002,94.3094,-9999
3029.5598,-9999,2,-9999,3029.1543,93.4383,-9999
3029.7122,-9999,2,-9999,3029.3066,92.5633,-9999
3029.8646,-9999,2,-9999,3029.4589,91.5108,-9999
3030.017,-9999,2,-9999,3029.6112,92.9986,-9999
3030.1694,-9999,2,-9999,3029.7635,90.2526,-9999
3030.3218,-9999,2,-9999,3029.9158,90.3749,-9999
3030.4742,-9999,2,-9999,3030.0681,91.3741,-9999
3030.6266,-9999,2,-9999,3030.2204,94.2473,-9999
3030.779,-9999,2,-9999,3030.3727,95.5613,-9999
3030.9314,-9999,2,-9999,3030.525,94.0639,-9999
3031.0838,-9999,2,-9999,3030.6773,96.1855,-9999
3031.2362,-9999,2,-9999,3030.8296,95.8129,-9999
3031.3886,-9999,2,-9999,3030.9819,96.1247,-9999
3031.541,-9999,2,-9999,3031.1342,96.9992,-9999
3031.6934,-9999,2,-9999,3031.2865,97.1873,-9999
3031.8458,-9999,2,-9999,3031.4387,93.3786,-9999
3031.9982,-9999,2,-9999,3031.591,94.5614,-9999
3032.1506,-9999,2,-9999,3031.7433,93.5634,-9999
3032.303,-9999,2,-9999,3031.8956,96.2475,-9999
3032.4554,-9999,2,-9999,3032.0479,88.0703,-9999
3032.6078,-9999,2,-9999,3032.2002,81.6935,-9999
3032.7602,-9999,2,-9999,3032.3525,78.7528,-9999
3032.9126,-9999,2,-9999,3032.5048,80.6857,-9999
3033.065,-9999,2,-9999,3032.6571,83.7471,-9999
3033.2174,-9999,2,-9999,3032.8094,84.9988,-9999
3033.3698,-9999,2,-9999,3032.9617,85.8742,-9999
3033.5222,-9999,2,-9999,3033.114,86.1872,-9999
3033.6746,-9999,2,-9999,3033.2663,88.6062,-9999
3033.827,-9999,2,-9999,3033.4186,86.7518,-9999
3033.9794,-9999,2,-9999,3033.5709,82.3792,-9999
3034.1318,-9999,2,-9999,3033.7232,78.6286,-9999
3034.2842,-9999,2,-9999,3033.8755,79.6865,-9999
3034.4366,-9999,2,-9999,3034.0278,85.3434,-9999
3034.589,-9999,2,-9999,3034.1801,84.3135,-9999
3034.7414,-9999,2,-9999,3034.3324,87.7467,-9999
3034.8938,-9999,2,-9999,3034.4847,88.1871,-9999
3035.0462,-9999,2,-9999,3034.637,89.249,-9999
3035.1986,-9999,2,-9999,3034.7893,85.6284,-9999
3035.351,-9999,2,-9999,3034.9416,84.1889,-9999
3035.5034,-9999,2,-9999,3035.0939,84.3748,-9999
3035.6558,-9999,2,-9999,3035.2461,85.0618,-9999
3035.8082,-9999,2,-9999,3035.3984,85.9367,-9999
3035.9606,-9999,2,-9999,3035.5507,84.876,-9999
3036.113,-9999,2,-9999,3035.703,85.9365,-9999
3036.2654,-9999,2,-9999,3035.8553,83.6272,-9999
3036.4178,-9999,2,-9999,3036.0076,84.3118,-9999
3036.5702,-9999,2,-9999,3036.1599,84.5623,-9999
3036.7226,-9999,2,-9999,3036.3122,89.1831,-9999
3036.875,-9999,2,-9999,3036.4645,90.4988,-9999
3037.0274,-9999,2,-9999,3036.6168,93.185,-9999
3037.1798,-9999,2,-9999,3036.7691,92.1884,-9999
3037.3322,-9999,2,-9999,3036.9214,93.4363,-9999
3037.4846,-9999,2,-9999,3037.0737,91.4394,-9999
3037.637,-9999,2,-9999,3037.226,91.5624,-9999
3037.7894,-9999,2,-9999,3037.3783,90.4386,-9999
3037.9418,-9999,2,-9999,3037.5306,86.5662,-9999
3038.0942,-9999,2,-9999,3037.6829,87.4367,-9999
3038.2466,-9999,2,-9999,3037.8352,86.6882,-9999
3038.399,-9999,2,-9999,3037.9875,88.1861,-9999
3038.5514,-9999,2,-9999,3038.1398,86.1894,-9999
3038.7038,-9999,2,-9999,3038.2921,86.3124,-9999
3038.8562,-9999,2,-9999,3038.4444,90.2463,-9999
3039.0086,-9999,2,-9999,3038.5967,92.5734,-9999
3039.161,-9999,2,-9999,3038.749,98.6193,-9999
3039.3134,-9999,2,-9999,3038.9013,97.4386,-9999
3039.4658,-9999,2,-9999,3039.0536,99.1234,-9999
3039.6182,-9999,2,-9999,3039.2059,93.1931,-9999
3039.7706,-9999,2,-9999,3039.3582,93.9254,-9999
3039.923,-9999,2,-9999,3039.5104,91.6272,-9999
3040.0754,-9999,2,-9999,3039.6627,91.7499,-9999
3040.2278,-9999,2,-9999,3039.815,87.504,-9999
3040.3802,-9999,2,-9999,3039.9673,84.0033,-9999
3040.5326,-9999,2,-9999,3040.1196,82.5639,-9999
3040.685,-9999,2,-9999,3040.2719,84.9977,-9999
3040.8374,-9999,2,-9999,3040.4242,85.3122,-9999
3040.9898,-9999,2,-9999,3040.5765,88.8092,-9999
3041.1422,-9999,2,-9999,3040.7288,89.9989,-9999
3041.2946,-9999,2,-9999,3040.8811,90.1249,-9999
3041.447,-9999,2,-9999,3041.0334,88.8762,-9999
3041.5994,-9999,2,-9999,3041.1857,89.874,-9999
3041.7518,-9999,2,-9999,3041.338,89.4379,-9999
3041.9042,-9999,2,-9999,3041.4903,94.1205,-9999
3042.0566,-9999,2,-9999,3041.6426,90.0039,-9999
3042.209,-9999,2,-9999,3041.7949,92.2479,-9999
3042.3614,-9999,2,-9999,3041.9472,86.2557,-9999
3042.5138,-9999,2,-9999,3042.0995,85.1885,-9999
3042.6662,-9999,2,-9999,3042.2518,86.6236,-9999
3042.8186,-9999,2,-9999,3042.4041,86.7499,-9999
3042.971,-9999,2,-9999,3042.5564,86.3129,-9999
3043.1234,-9999,2,-9999,3042.7087,81.3797,-9999
3043.2758,-9999,2,-9999,3042.861,79.5018,-9999
3043.4282,-9999,2,-9999,3043.0133,83.0591,-9999
3043.5806,-9999,2,-9999,3043.1656,84.3745,-9999
3043.733,-9999,2,-9999,3043.3179,85.9985,-9999
3043.8854,-9999,2,-9999,3043.4702,89.0596,-9999
3044.0378,-9999,2,-9999,3043.6225,86.44,-9999
3044.1902,-9999,2,-9999,3043.7748,86.3126,-9999
3044.3426,-9999,2,-9999,3043.9271,82.0924,-9999
3044.495,-9999,2,-9999,3044.0794,84.6226,-9999
3044.6474,-9999,2,-9999,3044.2317,87.6846,-9999
3044.7998,-9999,2,-9999,3044.3841,88.4368,-9999
3044.9522,-9999,2,-9999,3044.5364,88.8746,-9999
3045.1046,-9999,2,-9999,3044.6887,87.1267,-9999
3045.257,-9999,2,-9999,3044.841,86.563,-9999
3045.4094,-9999,2,-9999,3044.9933,88.6855,-9999
3045.5618,-9999,2,-9999,3045.1456,90.6856,-9999
3045.7142,-9999,2,-9999,3045.2979,89.5011,-9999
3045.8666,-9999,2,-9999,3045.4502,86.2531,-9999
3046.019,-9999,2,-9999,3045.6025,80.8177,-9999
3046.1714,-9999,2,-9999,3045.7548,80.5003,-9999
3046.3238,-9999,2,-9999,3045.9071,76.6911,-9999
3046.4762,-9999,2,-9999,3046.0594,80.1842,-9999
3046.6286,-9999,2,-9999,3046.2117,82.1856,-9999
3046.781,-9999,2,-9999,3046.364,86.5583,-9999
3046.9334,-9999,2,-9999,3046.5163,83.8151,-9999
3047.0858,-9999,2,-9999,3046.6686,82.0017,-9999
3047.2382,-9999,2,-9999,3046.8209,81.5629,-9999
3047.3906,-9999,2,-9999,3046.9732,82.3118,-9999
3047.543,-9999,2,-9999,3047.1256,83.3115,-9999
3047.6954,-9999,2,-9999,3047.2779,85.373,-9999
3047.8478,-9999,2,-9999,3047.4302,83.7515,-9999
3048.0002,-9999,2,-9999,3047.5825,84.3744,-9999
3048.1526,-9999,2,-9999,3047.7348,84.6248,-9999
3048.305,-9999,2,-9999,3047.8871,89.7451,-9999
3048.4574,-9999,2,-9999,3048.0394,91.311,-9999
3048.6098,-9999,2,-9999,3048.1917,90.0013,-9999
3048.7622,-9999,2,-9999,3048.344,93.6215,-9999
3048.9146,-9999,2,-9999,3048.4963,95.0742,-9999
3049.067,-9999,2,-9999,3048.6486,100.308,-9999
3049.2194,-9999,2,-9999,3048.8009,94.1309,-9999
3049.3718,-9999,2,-9999,3048.9533,97.3095,-9999
3049.5242,-9999,2,-9999,3049.1056,96.3135,-9999
3049.6766,-9999,2,-9999,3049.2579,99.8594,-9999
3049.829,-9999,2,-9999,3049.4102,100.3745,-9999
3049.9814,-9999,2,-9999,3049.5625,100.9994,-9999
3050.1338,-9999,2,-9999,3049.7148,97.6282,-9999
3050.2862,-9999,2,-9999,3049.8671,93.1917,-9999
3050.4386,-9999,2,-9999,3050.0194,88.5669,-9999
3050.591,-9999,2,-9999,3050.1717,90.9977,-9999
3050.7434,-9999,2,-9999,3050.3241,94.684,-9999
3050.8958,-9999,2,-9999,3050.4764,97.8095,-9999
3051.0482,-9999,2,-9999,3050.6287,97.8749,-9999
3051.2006,-9999,2,-9999,3050.781,95.4398,-9999
3051.353,-9999,2,-9999,3050.9333,97.6854,-9999
3051.5054,-9999,2,-9999,3051.0856,102.7452,-9999
3051.6578,-9999,2,-9999,3051.2379,100.627,-9999
3051.8102,-9999,2,-9999,3051.3902,98.5645,-9999
3051.9626,-9999,2,-9999,3051.5425,94.1292,-9999
3052.115,-9999,2,-9999,3051.6948,96.1231,-9999
3052.2674,-9999,2,-9999,3051.8472,96.9367,-9999
3052.4198,-9999,2,-9999,3051.9995,96.3755,-9999
3052.5722,-9999,2,-9999,3052.1518,95.2511,-9999
3052.7246,-9999,2,-9999,3052.3041,91.3787,-9999
3052.877,-9999,2,-9999,3052.4564,89.6267,-9999
3053.0294,-9999,2,-9999,3052.6087,88.2513,-9999
3053.1818,-9999,2,-9999,3052.761,90.4354,-9999
3053.3342,-9999,2,-9999,3052.9133,89.8755,-9999
3053.4866,-9999,2,-9999,3053.0656,89.313,-9999
3053.639,-9999,2,-9999,3053.218,89.4998,-9999
3053.7914,-9999,2,-9999,3053.3703,90.1244,-9999
3053.9438,-9999,2,-9999,3053.5226,86.441,-9999
3054.0962,-9999,2,-9999,3053.6749,83.815,-9999
3054.2486,-9999,2,-9999,3053.8272,82.586,-9999
3054.401,-9999,2,-9999,3053.9795,87.4953,-9999
3054.5534,-9999,2,-9999,3054.1318,90.2474,-9999
3054.7058,-9999,2,-9999,3054.2841,94.5584,-9999
3054.8582,-9999,2,-9999,3054.4364,91.94,-9999
3055.0106,-9999,2,-9999,3054.5888,91.5004,-9999
3055.163,-9999,2,-9999,3054.7411,87.0043,-9999
3055.3154,-9999,2,-9999,3054.8934,87.562,-9999
3055.4678,-9999,2,-9999,3055.0457,86.9381,-9999
3055.6202,-9999,2,-9999,3055.198,85.7511,-9999
3055.7726,-9999,2,-9999,3055.3503,88.3101,-9999
3055.925,-9999,2,-9999,3055.5026,89.1867,-9999
3056.0774,-9999,2,-9999,3055.6549,93.1837,-9999
3056.2298,-9999,2,-9999,3055.8072,92.126,-9999
3056.3822,-9999,2,-9999,3055.9596,87.6293,-9999
3056.5346,-9999,2,-9999,3056.1119,84.6279,-9999
3056.687,-9999,2,-9999,3056.2642,84.9996,-9999
3056.8394,-9999,2,-9999,3056.4165,87.8723,-9999
3056.9918,-9999,2,-9999,3056.5688,87.5004,-9999
3057.1442,-9999,2,-9999,3056.7211,86.3761,-9999
3057.2966,-9999,2,-9999,3056.8734,86.1877,-9999
3057.449,-9999,2,-9999,3057.0257,90.7456,-9999
3057.6014,-9999,2,-9999,3057.178,90.9373,-9999
3057.7538,-9999,2,-9999,3057.3304,92.6234,-9999
3057.9062,-9999,2,-9999,3057.4827,86.8181,-9999
3058.0586,-9999,2,-9999,3057.635,87.6867,-9999
3058.211,-9999,2,-9999,3057.7873,87.6251,-9999
3058.3634,-9999,2,-9999,3057.9396,90.8094,-9999
3058.5158,-9999,2,-9999,3058.0919,91.1871,-9999
3058.6682,-9999,2,-9999,3058.2442,89.5016,-9999
3058.8206,-9999,2,-9999,3058.3965,89.8123,-9999
3058.973,-9999,2,-9999,3058.5488,90.1871,-9999
3059.1254,-9999,2,-9999,3058.7011,91.9983,-9999
3059.2778,-9999,2,-9999,3058.8535,94.8098,-9999
3059.4302,-9999,2,-9999,3059.0058,95.1247,-9999
3059.5826,-9999,2,-9999,3059.1581,92.1333,-9999
3059.735,-9999,2,-9999,3059.3104,90.3142,-9999
3059.8874,-9999,2,-9999,3059.4627,91.6862,-9999
3060.0398,-9999,2,-9999,3059.615,90.3138,-9999
3060.1922,-9999,2,-9999,3059.7673,91.7486,-9999
3060.3446,-9999,2,-9999,3059.9196,88.5031,-9999
3060.497,-9999,2,-9999,3060.0719,90.1859,-9999
3060.6494,-9999,2,-9999,3060.2243,87.2528,-9999
3060.8018,-9999,2,-9999,3060.3766,90.1847,-9999
3060.9542,-9999,2,-9999,3060.5289,92.81,-9999
3061.1066,-9999,2,-9999,3060.6812,99.6185,-9999
3061.259,-9999,2,-9999,3060.8335,98.3138,-9999
3061.4114,-9999,2,-9999,3060.9858,99.4364,-9999
3061.5638,-9999,2,-9999,3061.1381,93.5057,-9999
3061.7162,-9999,2,-9999,3061.2904,92.8132,-9999
3061.8686,-9999,2,-9999,3061.4427,93.0623,-9999
3062.021,-9999,2,-9999,3061.5951,97.3084,-9999
3062.1734,-9999,2,-9999,3061.7474,97.812,-9999
3062.3258,-9999,2,-9999,3061.8997,96.8759,-9999
3062.4782,-9999,2,-9999,3062.052,95.0018,-9999
3062.6306,-9999,2,-9999,3062.2043,95.3746,-9999
3062.783,-9999,2,-9999,3062.3566,93.9389,-9999
3062.9354,-9999,2,-9999,3062.5089,92.2516,-9999
3063.0878,-9999,2,-9999,3062.6612,92.9368,-9999
3063.2402,-9999,2,-9999,3062.8136,95.7473,-9999
3063.3926,-9999,2,-9999,3062.9659,95.8749,-9999
3063.545,-9999,2,-9999,3063.1182,95.8126,-9999
3063.6974,-9999,2,-9999,3063.2705,95.8749,-9999
3063.8498,-9999,2,-9999,3063.4228,97.8106,-9999
3064.0022,-9999,2,-9999,3063.5751,98.4369,-9999
3064.1546,-9999,2,-9999,3063.7274,98.3168,-9999
3064.307,-9999,2,-9999,3063.8797,99.374,-9999
3064.4594,-9999,2,-9999,3064.0321,95.3788,-9999
3064.6118,-9999,2,-9999,3064.1844,94.1886,-9999
3064.7642,-9999,2,-9999,3064.3367,90.5035,-9999
3064.9166,-9999,2,-9999,3064.489,92.1079,-9999
3065.069,-9999,2,-9999,3064.6413,89.4401,-9999
3065.2214,-9999,2,-9999,3064.7936,89.6873,-9999
3065.3738,-9999,2,-9999,3064.9459,90.3743,-9999
3065.5262,-9999,2,-9999,3065.0982,93.0599,-9999
3065.6786,-9999,2,-9999,3065.2506,94.5611,-9999
3065.831,-9999,2,-9999,3065.4029,93.3137,-9999
3065.9834,-9999,2,-9999,3065.5552,93.4374,-9999
3066.1358,-9999,2,-9999,3065.7075,92.1263,-9999
3066.2882,-9999,2,-9999,3065.8598,92.9367,-9999
3066.4406,-9999,2,-9999,3066.0121,93.2497,-9999
3066.593,-9999,2,-9999,3066.1644,92.8754,-9999
3066.7454,-9999,2,-9999,3066.3167,88.6915,-9999
3066.8978,-9999,2,-9999,3066.4691,87.4387,-9999
3067.0502,-9999,2,-9999,3066.6214,87.2502,-9999
3067.2026,-9999,2,-9999,3066.7737,86.688,-9999
3067.355,-9999,2,-9999,3066.926,86.0007,-9999
3067.5074,-9999,2,-9999,3067.0783,85.1258,-9999
3067.6598,-9999,2,-9999,3067.2306,88.247,-9999
3067.8122,-9999,2,-9999,3067.3829,82.5055,-9999
3067.9646,-9999,2,-9999,3067.5353,82.2502,-9999
3068.117,-9999,2,-9999,3067.6876,80.8763,-9999
3068.2694,-9999,2,-9999,3067.8399,84.4965,-9999
3068.4218,-9999,2,-9999,3067.9922,85.9986,-9999
3068.5742,-9999,2,-9999,3068.1445,85.1883,-9999
3068.7266,-9999,2,-9999,3068.2968,81.1493,-9999
3068.879,-9999,2,-9999,3068.4491,82.4363,-9999
3069.0314,-9999,2,-9999,3068.6014,80.3145,-9999
3069.1838,-9999,2,-9999,3068.7538,87.1185,-9999
3069.3362,-9999,2,-9999,3068.9061,82.1298,-9999
3069.4886,-9999,2,-9999,3069.0584,85.2271,-9999
3069.641,-9999,2,-9999,3069.2107,83.0021,-9999
3069.7934,-9999,2,-9999,3069.363,86.4342,-9999
3069.9458,-9999,2,-9999,3069.5153,87.0619,-9999
3070.0982,-9999,2,-9999,3069.6676,86.1259,-9999
3070.2506,-9999,2,-9999,3069.82,84.8762,-9999
3070.403,-9999,2,-9999,3069.9723,84.7501,-9999
3070.5554,-9999,2,-9999,3070.1246,82.7519,-9999
3070.7078,-9999,2,-9999,3070.2769,81.8758,-9999
3070.8602,-9999,2,-9999,3070.4292,82.2496,-9999
3071.0126,-9999,2,-9999,3070.5815,87.932,-9999
3071.165,-9999,2,-9999,3070.7339,88.1248,-9999
3071.3174,-9999,2,-9999,3070.8862,90.6226,-9999
3071.4698,-9999,2,-9999,3071.0385,90.7499,-9999
3071.6222,-9999,2,-9999,3071.1908,92.0612,-9999
3071.7746,-9999,2,-9999,3071.3431,90.7513,-9999
3071.927,-9999,2,-9999,3071.4954,88.19,-9999
3072.0794,-9999,2,-9999,3071.6478,91.6217,-9999
3072.2318,-9999,2,-9999,3071.8001,93.186,-9999
3072.3842,-9999,2,-9999,3071.9524,93.4997,-9999
3072.5366,-9999,2,-9999,3072.1047,97.6835,-9999
3072.689,-9999,2,-9999,3072.257,97.9997,-9999
3072.8414,-9999,2,-9999,3072.4093,102.0591,-9999
3072.9938,-9999,2,-9999,3072.5617,96.8176,-9999
3073.1462,-9999,2,-9999,3072.714,97.5618,-9999
3073.2986,-9999,2,-9999,3072.8663,92.3176,-9999
3073.451,-9999,2,-9999,3073.0186,93.4989,-9999
3073.6034,-9999,2,-9999,3073.1709,91.0024,-9999
3073.7558,-9999,2,-9999,3073.3232,92.7483,-9999
3073.9082,-9999,2,-9999,3073.4756,93.1246,-9999
3074.0606,-9999,2,-9999,3073.6279,93.7614,-9999
3074.213,-9999,2,-9999,3073.7802,98.0584,-9999
3074.3654,-9999,2,-9999,3073.9325,96.002,-9999
3074.5178,-9999,2,-9999,3074.0848,98.8098,-9999
3074.6702,-9999,2,-9999,3074.2372,96.3149,-9999
3074.8226,-9999,2,-9999,3074.3895,94.6814,-9999
3074.975,-9999,2,-9999,3074.5418,90.504,-9999
3075.1274,-9999,2,-9999,3074.6941,88.939,-9999
3075.2798,-9999,2,-9999,3074.8464,91.4351,-9999
3075.4322,-9999,2,-9999,3074.9988,93.1234,-9999
3075.5846,-9999,2,-9999,3075.1511,96.1221,-9999
3075.737,-9999,2,-9999,3075.3034,97.9982,-9999
3075.8894,-9999,2,-9999,3075.4557,96.5014,-9999
3076.0418,-9999,2,-9999,3075.608,96.6873,-9999
3076.1942,-9999,2,-9999,3075.7604,96.5626,-9999
3076.3466,-9999,2,-9999,3075.9127,96.8747,-9999
3076.499,-9999,2,-9999,3076.065,92.5667,-9999
3076.6514,-9999,2,-9999,3076.2173,88.5039,-9999
3076.8038,-9999,2,-9999,3076.3696,86.5019,-9999
3076.9562,-9999,2,-9999,3076.522,86.8746,-9999
3077.1086,-9999,2,-9999,3076.6743,87.9989,-9999
3077.261,-9999,2,-9999,3076.8266,89.3737,-9999
3077.4134,-9999,2,-9999,3076.9789,91.4355,-9999
3077.5658,-9999,2,-9999,3077.1313,92.499,-9999
3077.7182,-9999,2,-9999,3077.2836,91.6258,-9999
3077.8706,-9999,2,-9999,3077.4359,94.6221,-9999
3078.023,-9999,2,-9999,3077.5882,92.065,-9999
3078.1754,-9999,2,-9999,3077.7405,91.7503,-9999
3078.3278,-9999,2,-9999,3077.8929,85.4436,-9999
3078.4802,-9999,2,-9999,3078.0452,87.498,-9999
3078.6326,-9999,2,-9999,3078.1975,89.2479,-9999
3078.785,-9999,2,-9999,3078.3498,91.1856,-9999
3078.9374,-9999,2,-9999,3078.5022,88.0031,-9999
3079.0898,-9999,2,-9999,3078.6545,86.3141,-9999
3079.2422,-9999,2,-9999,3078.8068,86.1252,-9999
3079.3946,-9999,2,-9999,3078.9591,84.503,-9999
3079.547,-9999,2,-9999,3079.1115,83.0014,-9999
3079.6994,-9999,2,-9999,3079.2638,80.877,-9999
3079.8518,-9999,2,-9999,3079.4161,79.5013,-9999
3080.0042,-9999,2,-9999,3079.5684,80.062,-9999
3080.1566,-9999,2,-9999,3079.7208,80.3123,-9999
3080.309,-9999,2,-9999,3079.8731,83.6218,-9999
3080.4614,-9999,2,-9999,3080.0254,84.5616,-9999
3080.6138,-9999,2,-9999,3080.1777,86.623,-9999
3080.7662,-9999,2,-9999,3080.3301,87.8738,-9999
3080.9186,-9999,2,-9999,3080.4824,88.1248,-9999
3081.071,-9999,2,-9999,3080.6347,87.2508,-9999
3081.2234,-9999,2,-9999,3080.787,87.9368,-9999
3081.3758,-9999,2,-9999,3080.9394,86.5014,-9999
3081.5282,-9999,2,-9999,3081.0917,83.1907,-9999
3081.6806,-9999,2,-9999,3081.244,79.8782,-9999
3081.833,-9999,2,-9999,3081.3963,78.8135,-9999
3081.9854,-9999,2,-9999,3081.5487,81.2477,-9999
3082.1378,-9999,2,-9999,3081.701,80.5632,-9999
3082.2902,-9999,2,-9999,3081.8533,81.6864,-9999
